ID,Answer
2435,天主教
2436,第二產業
2437,1958年
2438,七年
2439,柏樹林
2440,更快
2441,仙台市
2442,史和平
2443,蓋銷
2444,哈爾濱、齊齊哈爾、大慶
2445,1967年
2446,義和團事變
2447,混合苦膽的酒
2448,建文二年
2449,關島組織法
2450,2008年
2451,邊防具體業務工作
2452,米蘭·內迪奇
2453,19世紀下半葉
2454,農業
2455,合不勒汗
2456,東漢接受高句麗的朝貢。高句麗
2457,元世祖
2458,民國14年
2459,1600個
2460,巴納德
2461,量子光學
2462,糧食
2463,倫敦煙霧事件要了至少4000人的命。這促進了第一個的重要現代環境立法，即1956年清潔空氣法
2464,聖武記
2465,民國3年6月24日
2466,韓國建立起福利國家
2467,每年損失的質量只有10的−14次方太陽質量，或是在它的一生中損失大約總質量的0.01%
2468,坎貝爾
2469,港島區
2470,1230年
2471,薩沃亞家族為以原領地莫列訥河谷作為基礎
2472,《中華人民共和國憲法》
2473,二十歲
2474,溫布頓網球錦標賽
2475,中村法道
2476,高要
2477,鐵穆爾
2478,311年8月
2479,842000人死亡，較1990的712000人
2480,1849年11月1日
2481,1260年
2482,13小時
2483,氦
2484,戰基處營區土地
2485,蒙古貴族
2486,薩繆爾
2487,黑死病
2488,第二次世界大戰
2489,哈雷阿卡拉國家公園是同名的休眠火山的所在地。拉海納
2490,硫化鉛
2491,氮化硫
2492,32%
2493,1972年
2494,都市計劃
2495,角動量
2496,高在田
2497,情感支持
2498,50
2499,司馬休之
2500,煤煙消除會
2501,公民化
2502,農業
2503,國民政府時期
2504,海因里希·赫茲
2505,傻瓜塔
2506,朱允[UNK]
2507,中山傳統的本地菜式以粵菜為主，在五桂山
2508,匹茲堡
2509,艾薩克·牛頓
2510,道台74線
2511,《動員戡亂時期臨時條款》
2512,俄羅斯
2513,1989年
2514,花垣鎮
2515,東部
2516,毒品一向素有「模特最愛」，而且毒品
2517,百分比
2518,韓國
2519,是女低音
2520,鄧穎超新婚之夜
2521,泰國
2522,秩序黨
2523,孔恩
2524,索契
2525,比利時
2526,重慶理工大學
2527,支持臺灣獨立
2528,尊氏與失勢的持明院統及反後醍醐帝的公家勢力結合，擁立新天皇，新天皇光明天皇
2529,托木斯克
2530,葛摩
2531,1897年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年
2535,1414年
2536,塞爾維亞
2537,1828年
2538,1500公里
2539,南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,民國時期
2543,1849年
2544,前279年
2545,中國大陸
2546,西元前1534年
2547,瓦倫本哥國家公園
2548,
2549,鳩摩羅什
2550,1968年
2551,1640年
2552,遊客在進入阿森松島之前仍然需要獲得行政專員的書面批准
2553,威尼斯人
2554,鐵路線
2555,梅艷芳是女低音
2556,
2557,1997年
2558,2005年7月21日
2559,宋代
2560,國家預防腐敗局
2561,發電量愈多
2562,大學生研究計劃
2563,嘉義市彌陀路二二八紀念碑
2564,1994年
2565,王亞南
2566,茂蘿街
2567,早期
2568,1233年
2569,日本
2570,登山車
2571,晶片製造商中的重要成員。在1980年代東芝與日本電氣是世界上最大的兩家半導體製造商。自1990年代至今東芝一直是世界排名前5的晶片廠。2005年東芝排名第4，僅次於英特爾、三星電子、德州儀器，但排在意法半導體之前。2010年3月17日，東芝宣布旗下照明技術公司停止生產有120年歷史的傳統白熱電燈泡
2572,第二代戰鬥機
2573,
2574,明代
2575,重工業
2576,北京郵票廠
2577,1952年
2578,十二月屠殺的事件中，多達15位的政治反對領袖遭到執政政府的暗殺
2579,長程巡弋飛彈
2580,俄國內戰
2581,金正日
2582,收藏者
2583,公元10世紀
2584,1859年
2585,有「新臺北／臺北／北部新設之市」的涵義
2586,二氧化硫
2587,興十一年
2588,幻境
2589,調節氣溫的功能
2590,日本
2591,廣東籍
2592,公元前5世紀
2593,多數派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,加州
2598,自由
2599,韓國
2600,不穩定性
2601,常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,前秦
2604,洛東江
2605,赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,2016年
2610,印度國民軍士兵大審判
2611,榮休教宗
2612,美日領事機構
2613,2比1
2614,參議院
2615,1861年
2616,1991年
2617,擁有領土主權
2618,1953年12月
2619,白[UNK]紀末期，被子植物已經成為許多地區的大型優勢植物，若以生物量計算，各地的優勢植物仍是蘇鐵、蕨類，直到白[UNK]紀末滅絕事件
2620,2003年3月4日
2621,曼莫漢·辛格
2622,刺激性
2623,八一四空戰
2624,克羅埃西亞共和農民黨
2625,1895年
2626,中華民國99年12月25日
2627,萊茵魯爾
2628,漢拿山
2629,拒絕投降
2630,慈禧皇太后
2631,滿分1600分
2632,狄拉克
2633,失分
2634,第一次鴉片戰爭
2635,黨員
2636,中國文化
2637,蔡素玉
2638,加拿大
2639,工藝
2640,鄧小平建設有中國特色社會主義理論
2641,2015年
2642,4個
2643,溫州
2644,歐斯納布魯克
2645,莫里爾關稅法
2646,中途公園
2647,聯合國軍
2648,燈罩
2649,高房價
2650,2015年
2651,1947年12月2日
2652,效益主義的貢獻在於定性分析幸福
2653,解放軍
2654,1946年
2655,伊斯蘭教
2656,元弘之亂
2657,1月
2658,伊斯蘭教蘇菲派一神論
2659,暴雪娛樂公司
2660,第二次義大利衣索比亞戰爭
2661,歐洲人
2662,理論心理學
2663,西方墨點法
2664,136.03萬人
2665,唐朝
2666,戰鬥機
2667,克列孟梭
2668,與空氣隔絕
2669,中央軍委
2670,溥佳
2671,中興有中部科學園區
2672,1803年
2673,俾格米人的後代?[SEP]盧安達共和國
2674,雕塑
2675,[UNK]
2676,杜林
2677,查爾斯•斯塔克•德雷珀獎
2678,多數私立中式學校都面對的問題
2679,臺澎金馬個別關稅領域」名義加入世界貿易組織。2002年8月，時任總統陳水扁公開表示中華民國與中華人民共和國的關係是「
2680,耶穌會
2681,西塞羅
2682,巴黎和會
2683,土地改革政策
2684,
2685,2005年
2686,忠孝橋
2687,摩根
2688,1900年
2689,高崗
2690,1930年
2691,海水淡化
2692,文盲
2693,馬祖列島
2694,爭議性
2695,班傑明·富蘭克林
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,接納蒙古人民共和國加入聯合國
2700,英國
2701,機械電視
2702,8.11元人民幣，變相升值2%
2703,西元前8200年
2704,普法戰爭
2705,什錦麵
2706,愛國思想
2707,中東
2708,廣東省的面積大於現時的廣東省，包括現時廣西壯族自治區欽廉地區及海南島，但不包括現時隸屬廣東省的懷集縣。民國三十六年全省土地面積為21萬8511平方公里。民國三十八年
2709,陳誠
2710,阿爾比派
2711,鮭科魚類
2712,美軍
2713,甘蔗
2714,早已不滿北條氏專制政權
2715,
2716,約翰·福特
2717,237線
2718,2010年
2719,古典主義
2720,動員勘亂時期臨時條款
2721,2008年
2722,納粹黨
2723,清政府
2724,拿破崙
2725,[UNK]
2726,漢魏故城
2727,1920年代
2728,五色旗
2729,威廉一世
2730,微波訊號
2731,35號
2732,1702年
2733,這個手段對於渦輪葉片
2734,新加坡
2735,同盟國
2736,1944年
2737,標準中文
2738,
2739,空運
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,羅貫中
2744,集中式太陽能發電站
2745,
2746,為發信者的郵件蓋上郵戳
2747,第265任
2748,第一條城際客運鐵路
2749,死亡
2750,40人自殺，1940-1945年間沒有公布任何數字。在1945年數字則上升到：每10萬人中有60人
2751,加勒比人把和善的阿拉瓦克人趕離加勒比海的說法不表贊同，他們認為這說法是歐洲人
2752,海旁東
2753,[UNK]鐵路公司
2754,兩馬赫
2755,12個
2756,米菓
2757,伽利略
2758,1875年
2759,裏海
2760,1863年
2761,1828年
2762,16世紀末葉
2763,1829年
2764,杜林
2765,2017年
2766,豐臣氏
2767,2003年
2768,尹伊桑
2769,拿破崙
2770,267年
2771,「11月祭」
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2010年
2776,《名人傳
2777,呂蒙
2778,林肯
2779,1867年
2780,70%
2781,狩獵採集社會
2782,第三世界國家
2783,國民黨
2784,第一級榮譽
2785,擔心引起教會勢力的強烈反彈
2786,
2787,
2788,1986年
2789,古中國科學著作，以及相關的古代
2790,1946年12月9日第一屆邦議會成立。然而並不是通過選舉產生，而是由英國占領當局任命。1951年4月13日
2791,中國道教協會
2792,心血管疾病
2793,科研單位從事科研活動。他們每年進行大約2000項科學調查研究項目，其中大部分是針對油氣開發
2794,至元
2795,硫酸
2796,義大利戰爭
2797,清潔空氣法
2798,中華人民共和國
2799,納粹德國
2800,舊制
2801,1933年
2802,2001年
2803,羅禪征伐
2804,1606年
2805,天主教會
2806,伊拉克戰爭期間，韓國派出累計3600餘人的宰桐部隊赴伊拉克，是伊拉克戰爭多國部隊中續美軍和英軍之後的第三大部隊。1991年以來，韓國開始積極展開以多國部隊維和活動及國防合作活動為目的的海外派兵
2807,美國國家草地網球聯盟
2808,華沙
2809,伯力
2810,外交政策
2811,
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,凡爾賽宮
2815,北海道帝國大學
2816,2008年
2817,信陽
2818,地區邊界
2819,電腦
2820,動物命名法
2821,2016年
2822,1789年
2823,
2824,國際動物命名法委員會
2825,假意將官屬全部捆縛，請二人進府查驗
2826,友誼賽
2827,齊格蒙特三世
2828,考古學
2829,莫哈梅·西亞德·巴雷政權倒台而崩潰之後，它已得到重建，並由諸如邦特蘭和索馬利蘭等自治大區的地區政府
2830,匈奴人
2831,植入性胎盤
2832,第一次
2833,趙光義
2834,攻占納哈出的金山
2835,期貨交易所
2836,內燃機引擎
2837,銀熊獎
2838,1968年
2839,靜止心率
2840,中華人民共和國政府主張釣魚臺
2841,10名
2842,1989年
2843,武昌起義
2844,直接隸於甘肅省政府
2845,殺傷力大
2846,第一波新政
2847,球面幾何學
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,第2758號決議案
2851,1960年代
2852,楊森
2853,1859年
2854,為了更好的與羅馬帝國進行貿易活動
2855,學會部
2856,宗[UNK]
2857,粵西
2858,東德
2859,印度河文明
2860,西元前4713年
2861,孫傳芳
2862,維多利亞港
2863,郵箱業務
2864,20%
2865,分發式政策
2866,拉丁文
2867,12歲
2868,
2869,1000米
2870,馬關條約
2871,羅斯福
2872,大陸性季風氣侯
2873,214微克
2874,1席
2875,盧安達現行憲法
2876,益州
2877,段思平
2878,
2879,
2880,
2881,公立研究型大學之一，在2015年上海交通大學大學學術
2882,雌雄同體
2883,遺傳機制，無法解釋個體間的偶然差異是如何產生；直到後來與奧地利遺傳學家孟德爾的遺傳定律
2884,攔截機
2885,寮國
2886,2000年
2887,15年
2888,兩棲登陸作戰
2889,中央政府遷臺
2890,第26屆
2891,武漢大學
2892,
2893,1989年
2894,史達林
2895,
2896,英國
2897,廣州鐵路局
2898,航宇
2899,海森堡喜歡參與社交活動並與人跳舞
2900,孫傳芳
2901,襄樊之戰
2902,阮攸
2903,尼安三世
2904,
2905,《農書》
2906,蘇聯第三國際
2907,中世紀中期
2908,美國登山車協會
2909,穆斯林
2910,台南
2911,法律
2912,歧視
2913,1987年
2914,考試通過
2915,1849年11月1日
2916,直布羅陀海峽
2917,比主動宣傳還要見效
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,凡爾賽宮室內網球場
2921,安帝
2922,光緒年間
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,63萬
2927,墨西哥灣的暖濕空氣向北移動
2928,磷礦石
2929,
2930,克羅埃西亞
2931,778年
2932,成熟階段
2933,肌萎縮性脊髓側索硬化症
2934,主要作為軍事防衛
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送其基因組進入其他細胞，進行感染的分子機制
2938,智慧地使用冷氣
2939,種族
2940,張成澤
2941,盧安達
2942,戴爾廣場足球俱樂部
2943,厄爾布魯士峰
2944,中國國民黨左右派正式分裂，鮑羅廷隨國民政府遷往武漢。1927年2月，汪精衛回國途經蘇聯，會見史達林。回國後，汪精衛就任武漢國民政府
2945,明朝
2946,武器設計製造人才
2947,2002年
2948,沒有磁場
2949,17名
2950,科學博物館
2951,春城著稱
2952,1874年
2953,撒爾塔人
2954,金泳三
2955,新科奧斯卡影帝的他，成為第一位穿上軍服的影星，他的薪水
2956,古生代晚期的大陸位置相當不明確，而科學家已能大致推算出中生代的各大陸位置。在中生代
2957,勒克瑙協定
2958,國防報告書
2959,耶律楚材與木華黎
2960,電動機
2961,宗教業務，還兼對宗教院校的管理和邪教問題調研
2962,國際聯盟在麻雀大聲喊叫時運作的很好，但在老鷹掉下來時一點用都沒有。在1920年代國際聯盟
2963,內需市場
2964,具高商業價值
2965,翻版金日成
2966,啟德機場
2967,澳大利亞
2968,日本
2969,愛爾蘭語
2970,一個小時說一個字」
2971,汽運
2972,
2973,古蘭台
2974,西人黨
2975,1971年
2976,社區貨幣
2977,兩天
2978,喀喇汗國
2979,颶風戰鬥機
2980,基層
2981,1932年
2982,1952年
2983,埃及
2984,2003年1月12日
2985,釣魚臺
2986,紐科門
2987,村民委員會
2988,
2989,三菱長崎造船廠
2990,《韓國憲法》
2991,岳飛
2992,怯薛
2993,[UNK]輪藝術
2994,16世紀末葉
2995,西晉
2996,西人黨
2997,民國26年上半年
2998,中東
2999,一次世界大戰時期
3000,大朝鮮國
3001,鋼筋混凝土
3002,
3003,1171年
3004,乙未事變」
3005,羽柴秀吉
3006,中產階級
3007,民國元年，浙江省省會定於杭縣，因民國十六年分杭縣城區置杭州市，省會改為於此。民國二十六年12月，日軍攻襲杭州，省政府遷至金華。民國二十七年
3008,第45屆日本眾議院議員總選舉
3009,魏源
3010,教宗保祿六世
3011,現代精神醫學
3012,兩個
3013,印度教
3014,元帝國的強盛，是東亞地區的富裕大國
3015,博克施道夫戰役
3016,珍妮·蓋諾
3017,1622年
3018,第三產業
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,約翰一世
3024,華北平原
3025,振州
3026,諾蓋人
3027,李時珍
3028,密西西比
3029,羅馬帝國
3030,中緬大戰
3031,哪一年代?[SEP]新加坡和香港有相似的歷史，曾為英國殖民地，而且主要為華人的國家，而兩者的華人都是來自廣東和福建，唯一分別的是新加坡主體為福建人
3032,十年
3033,伊斯蘭教
3034,正二品
3035,平成
3036,劉少奇
3037,《北京條約》
3038,1976年
3039,1958年
3040,森林面積
3041,國民議會
3042,蘆筍
3043,動方
3044,
3045,歐洲工業文明
3046,29萬人
3047,建立外交關係
3048,300公厘
3049,蘇門達臘
3050,南宋洪邁
3051,淮安
3052,育苗箱
3053,瀛台之北，康熙年間建造，曾為養蠶之處。雍正年間皇帝在舉行親耕禮之前在此演禮。豐澤園內主體建築為惇敘殿，光緒年間改名為頤年殿，民國時改名頤年堂
3054,2002年
3055,50%
3056,西里爾字母
3057,荷蘭人
3058,黨的紀律檢查機關
3059,第五大
3060,契約經濟
3061,道路
3062,王鐵漢
3063,為了保護蒙古人地位
3064,中國人民銀行
3065,人民內部矛盾
3066,四品
3067,金正恩
3068,戰艦
3069,戰勝國
3070,南宋紹興二十二年
3071,哈利里德
3072,1871年1月18日
3073,劉少奇
3074,1965年
3075,溫尼伯國際機場
3076,瑞士
3077,
3078,92部
3079,交通部觀光局東北角暨宜蘭海岸國家風景區管理處
3080,黑龍江
3081,日耳曼部落的戰績不亞於羅馬，然羅馬皇帝克勞狄二世
3082,長水村
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,工業化發展
3087,1969年10月17日
3088,通化市
3089,鄭經長子被殺，幼子克[UNK]繼位，於1683年鄭軍水師在澎湖海戰中被施琅和姚啟聖所率領的清軍水師打敗，鄭克[UNK]被迫投降。清廷官員雖曾建議放棄臺灣，但康熙帝
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,
3094,2006年
3095,庫納巴拉班的慶典結合
3096,馬克思主義
3097,沒有戰鬥機護航，每次飛行都充滿了危險
3098,馬加人
3099,清宣統二年
3100,西德
3101,通過挖掘人性之美，褒揚真、善、美，塑造執著、堅忍、充滿朝氣的人物形象，倡導夫妻恩愛、孝敬父母、誠實守信，珍惜親情等傳統儒家思想
3102,臀位
3103,駱克道
3104,71.7公里
3105,西羅馬帝國
3106,收縮性
3107,廣電總局
3108,十三翼之戰
3109,
3110,查理檢查站
3111,通惠河
3112,雲貴高原
3113,喀喇汗國
3114,1914年
3115,三一九槍擊事件
3116,第五次北伐
3117,中興街
3118,綠窗口
3119,
3120,希臘文化
3121,幽州
3122,十二月屠殺的事件中，多達15位的政治反對領袖遭到執政政府的暗殺
3123,直皖戰爭
3124,1992年
3125,相聲
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,1956年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,成法
3134,
3135,李東陽
3136,1916年
3137,粳稻
3138,百萬分之一
3139,印度教
3140,勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,中央決定撤銷公安部隊，邊境防衛和管理任務交由中國人民解放軍擔負
3144,信陽市
3145,13世紀的中國杭州發展起來。當時的杭州是宋朝
3146,1867年
3147,20和21世紀
3148,武大
3149,貝爾格勒
3150,日產汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,
3155,荷蘭
3156,第四次十字軍
3157,有絲分裂
3158,路德
3159,拉丁字母
3160,pyroxylicspirit
3161,1987年
3162,《三國演義》
3163,陳誠
3164,中國人民銀行
3165,安德魯•傑克遜
3166,[UNK]
3167,2015年
3168,土地改革
3169,喬治·盧卡斯
3170,巴黎植物園
3171,
3172,1739年
3173,民族文化多元化
3174,《開槍射擊令
3175,主教路小學
3176,商業上的活力
3177,河池市
3178,東側
3179,田春蔚
3180,跨文化城市項目的試點城市
3181,引號
3182,農礦部
3183,國際照明協會
3184,尼加拉瓜
3185,6世紀
3186,阿爾法版本
3187,波蘭
3188,美國威斯康辛州首府麥迪遜市
3189,《東方紅》
3190,撤遷
3191,公元前37年
3192,西方文明開始衝擊朝鮮半島，拉開韓國現代文學的序幕。1906年，李人植的《血淚》成為第一部新小說。1917年，李光洙的《無情》是第一部近代小說。1923年的新傾向派文學和1925年成立「卡普」與之形成激烈的反對派。1930年代，日本帝國主義
3193,彭浩翔
3194,北京
3195,1942年末
3196,巴洛克風格
3197,巴爾幹社會主義國家
3198,15年
3199,古朝鮮
3200,俗世什一稅
3201,受貨幣經濟影響
3202,后妃傳
3203,民國時期
3204,匈牙利
3205,西班牙人
3206,31個
3207,
3208,新北市
3209,雲台山
3210,魏源
3211,奧圖·普萊明傑
3212,1235年
3213,地下水
3214,使用什麼方式發電的發電廠？[SEP]新店溪
3215,農民黨
3216,灣仔發展計劃第二期
3217,伊斯蘭哈里發軍隊
3218,新北市
3219,物理光學
3220,波多黎各
3221,1945年
3222,400人
3223,鱷魚
3224,多瑙河
3225,接納蒙古人民共和國加入聯合國
3226,一」字形
3227,韓國獨立人士在首爾塔洞公園宣讀《獨立宣言書》，向世界宣布韓國的獨立
3228,江北地區
3229,拉丁語
3230,19世紀
3231,中山
3232,匈奴人
3233,鐵穆爾
3234,倭國
3235,1949年
3236,帕拉多霍祭壇組雕
3237,會長
3238,美國國家稅務局
3239,昆明巫家壩國際機場
3240,日產汽車
3241,圓口綱
3242,負責全國邊海防工作
3243,北極熊
3244,1964年
3245,
3246,19世紀
3247,星系天文學
3248,陸帆•巴瑞斯
3249,
3250,24位
3251,小高加索山脈
3252,經濟部
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,南陳
3256,民主黨
3257,1627年
3258,人性本善
3259,法國獲勝
3260,中國國民黨中央委員會成為實質領導的中央政府，壟斷政治權力
3261,公元第二世紀
3262,第八航空軍
3263,蒙語稱呼不變
3264,意圖完全擺脫漢朝的控制
3265,
3266,中午12點
3267,毛澤東
3268,民國29年
3269,華萊士
3270,
3271,39億美元
3272,布爾什維克革命
3273,民國元年
3274,1909年
3275,1233年
3276,暫住證制度
3277,卡佩爾戰爭
3278,駭客任務都是屬於經典的網路龐克
3279,教會法學
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,台北曲藝團
3284,呂太后
3285,巴夏禮
3286,廣島市
3287,監理會
3288,超長時間
3289,韓國
3290,
3291,1891米
3292,馬
3293,共同生活弟兄會的教士
3294,92%
3295,肅宗
3296,秋明州
3297,中華人民共和國憲法
3298,馬林諾夫斯基
3299,
3300,元世祖
3301,劉宋宗王
3302,消極的制度
3303,李宗仁
3304,雙重匯率
3305,1918年
3306,1282年
3307,速度上的優勢
3308,吐蕃文字
3309,小高加索山脈
3310,指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,為了汽車以外的交通而供用的道路
3314,奈及利亞
3315,1955年
3316,8市83町村
3317,東方帝國
3318,路易·菲利普國王
3319,相聲瓦舍
3320,1912年
3321,1965年
3322,鐵
3323,中國通俗文化
3324,9世紀
3325,特別警察部隊
3326,內蒙古自治政府
3327,獅子外型
3328,宋高宗
3329,西莒島青帆村
3330,美元
3331,地球
3332,易行派
3333,皇帝
3334,功利主義
3335,1998年
3336,西班牙
3337,朝鮮人民軍
3338,成吉思汗時代
3339,其政體並未完全掌控社會經濟
3340,地中海
3341,1908年
3342,四年
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,嚇阻鳥群的稻草人，是早期農村相當常見的景觀
3346,1949年
3347,岳飛
3348,劉牢之
3349,一名
3350,卓袱
3351,五分之四
3352,日本人
3353,民族主義復活
3354,德國
3355,國語
3356,集安
3357,1970年
3358,化合價
3359,卡特
3360,五年
3361,瓜拿納樹
3362,胡圖族
3363,髒層
3364,加壓
3365,遺傳物質
3366,封鎖德國海岸線的秘密條約，以便法國能控制德國的進出口貿易
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,陸帆•巴瑞斯
3371,查爾斯•斯塔克•德雷珀
3372,印度國民軍
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,國際園藝家協會
3380,合肥市政府
3381,理查特里維西克
3382,
3383,彌爾
3384,《續資治通鑑長編》
3385,幽默
3386,無量山
3387,
3388,美國
3389,總計329440元銀元
3390,非常小
3391,1961年
3392,計劃經濟體制
3393,英國
3394,聶耳
3395,模特兒
3396,1284年
3397,民國27年
3398,羅馬轉寫表示。從20世紀開始，由於生產成本的原因，西方學者編輯的文字版本大多使用羅馬化轉寫。在中國唐朝時期，中印交流密切，如著名的玄奘法師去西天取經，當時用悉曇體
3399,14.63萬人
3400,2005年3月20日
3401,43.4%
3402,路易十三
3403,雷根
3404,1935年
3405,使得殖民當局對動盪的局勢增加了應變能力
3406,伊利諾州
3407,公元前240年
3408,奧古斯特公爵
3409,性犯罪
3410,地質作用
3411,奏
3412,第二代戰鬥機
3413,黃大仙區
3414,元世祖忽必烈
3415,1930年代
3416,巴西爾二世
3417,元十一年
3418,高爆反坦克彈
3419,德川家康
3420,哈大客運專線
3421,中國民間藝術之鄉
3422,雙汗制
3423,恰克圖條約
3424,全年濕度都很大
3425,
3426,海恩豪森王宮花園
3427,清廷
3428,協助自殺
3429,東漢
3430,美國[UNK]電視台
3431,1985年
3432,
3433,2008年
3434,11世紀
3435,郭松齡
3436,
3437,氦
3438,毛澤東思想
3439,天皇
3440,2014年
3441,抽鄉
3442,
3443,兩年
3444,長程巡弋飛彈
3445,中共十一屆三中全會後，學校先後為整風運動中被錯劃為右派的同志徹底平了反
3446,你吃飯了嗎？」
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,
3453,雨果
3454,鄧小平
3455,達不到香港女性非常高的擇偶條件
3456,維爾紐斯
3457,民國時期
3458,西部片
3459,選擇標記用於區分轉化的和未轉化的細胞。這些標記通常存在於基因轉殖生物體中，儘管已經開發了可以從成熟基因轉殖植物中除去選擇性標記的多種策略。當產生後代時，可以篩選基因的存在
3460,2000年代
3461,《魔戒》
3462,1958年
3463,儒家思想
3464,1954年
3465,英澳望遠鏡
3466,廣西廣府人
3467,1897年
3468,總理
3469,1992年
3470,鐮倉幕府發現了後醍醐天皇的倒幕企圖
3471,完成了內部自治的體制
3472,倭王權
3473,
3474,1991年
3475,約瑟夫
3476,二月革命
3477,正拍擊球
3478,星系天文學
3479,新南威爾斯學校
3480,政策
3481,信與義
3482,中華人民共和國
3483,朱棣
3484,63萬
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線
3490,
3491,麥茨要塞
3492,為中國最早有關傳染病研究的著作
